XigN
Player's Team,Player's Opponent,Rounds Won,Rounds Lost,Map,Kills,Deaths,+/-,Rating,Outcome
MVP PK,GOSU, 11, 16,inf,22,17,+5,1.38,Won
MVP PK,GOSU, 16, 11,mrg,16,14,+2,1.14,Won
MVP PK,EHOME, 16, 5,nuke,17,12,+5,1.26,Won
MVP PK,EHOME, 16, 12,d2,17,17,0,0.90,Won
MVP PK,EHOME, 16, 9,inf,16,17,-1,0.97,Won
MVP PK,ikarus, 16, 12,cch,22,21,+1,1.18,Won
MVP PK,ikarus, 16, 3,inf,24,9,+15,2.04,Won
MVP PK,GOSU, 16, 13,nuke,20,21,-1,1.18,Won
MVP PK,MIBR, 10, 16,d2,22,17,+5,1.26,Lost
MVP PK,MIBR, 9, 16,inf,23,18,+5,1.05,Lost
MVP PK,Virtus.pro, 16, 11,mrg,28,14,+14,1.65,Won
MVP PK,Virtus.pro, 5, 16,d2,17,17,0,1.19,Won
MVP PK,Virtus.pro, 16, 13,inf,17,21,-4,0.75,Won
MVP PK,Flash, 16, 13,mrg,24,16,+8,1.32,Won
MVP PK,Flash, 16, 7,cch,18,14,+4,1.16,Won
MVP PK,Flash, 16, 6,inf,28,9,+19,1.87,Won
MVP PK,SCARZ Absolute, 16, 5,inf,18,11,+7,1.59,Won
MVP PK,SCARZ Absolute, 16, 9,cch,13,13,0,1.02,Won
MVP PK,CyberZen, 13, 16,mrg,17,21,-4,0.88,Lost
MVP PK,CyberZen, 16, 19,nuke,27,26,+1,1.09,Lost
MVP PK,CyberZen, 16, 14,inf,27,18,+9,1.41,Lost
MVP PK,SCARZ Absolute, 16, 6,nuke,18,11,+7,1.42,Won
MVP PK,SCARZ Absolute, 16, 14,mrg,30,17,+13,1.50,Won
MVP PK,TNC, 19, 15,inf,34,17,+17,1.56,Won
MVP PK,TYLOO, 8, 16,trn,22,18,+4,1.28,Lost
MVP PK,TYLOO, 16, 3,inf,16,4,+12,1.71,Lost
MVP PK,TYLOO, 2, 16,mrg,10,16,-6,0.99,Lost
MVP PK,BOOT-d[S], 16, 4,mrg,20,11,+9,1.55,Won
MVP PK,BOOT-d[S], 16, 12,nuke,37,14,+23,1.91,Won
MVP PK,Flash, 16, 12,cch,24,19,+5,1.27,Won
MVP PK,Flash, 7, 16,trn,8,21,-13,0.68,Won
MVP PK,Flash, 16, 12,mrg,27,20,+7,1.33,Won
MVP PK,Lucid Dream, 19, 16,mrg,24,20,+4,1.27,Won
MVP PK,Lucid Dream, 12, 16,cch,13,19,-6,0.89,Won
MVP PK,Lucid Dream, 16, 8,trn,30,14,+16,1.85,Won
MVP PK,CyberZen, 8, 16,inf,11,20,-9,0.67,Lost
MVP PK,New4, 16, 1,inf,25,5,+20,2.24,Won
MVP PK,SCARZ Absolute, 10, 16,cch,31,19,+12,1.69,Lost
MVP PK,SCARZ Absolute, 9, 16,d2,20,19,+1,1.06,Lost
MVP PK,2990, 16, 3,trn,21,4,+17,1.91,Won
MVP PK,BOOT-d[S], 17, 19,inf,31,24,+7,1.18,Lost
MVP PK,BOOT-d[S], 8, 16,cch,9,19,-10,0.61,Lost
MVP PK,Lucid Dream, 9, 16,inf,28,17,+11,1.45,Lost
MVP PK,Lucid Dream, 12, 16,cch,26,13,+13,1.49,Lost
MVP PK,Beyond, 16, 14,mrg,26,18,+8,1.23,Won
MVP PK,Beyond, 16, 10,nuke,30,12,+18,1.71,Won
MVP PK,Beyond, 6, 16,cch,10,18,-8,0.63,Won
MVP PK,TYLOO, 14, 16,inf,21,15,+6,1.18,Lost
MVP PK,TYLOO, 14, 16,mrg,21,18,+3,1.17,Lost
MVP PK,Heroic, 5, 16,trn,9,16,-7,0.51,Lost
MVP PK,Heroic, 16, 6,cch,19,10,+9,1.64,Lost
MVP PK,Heroic, 6, 16,mrg,9,19,-10,0.58,Lost
MVP PK,Signature, 16, 10,trn,26,15,+11,1.63,Won
MVP PK,Signature, 16, 12,inf,19,15,+4,1.19,Won
MVP PK,ORDER, 16, 11,mrg,28,18,+10,1.25,Won
MVP PK,ORDER, 16, 14,ovp,18,22,-4,1.02,Won
MVP PK,ORDER, 13, 16,inf,8,20,-12,0.55,Won
MVP PK,SCARZ Absolute, 16, 4,inf,19,13,+6,1.27,Won
MVP PK,BOOT-d[S], 10, 16,trn,23,19,+4,1.44,Lost
MVP PK,BOOT-d[S], 13, 16,cch,19,25,-6,0.91,Lost
MVP PK,BOOT-d[S], 16, 6,inf,11,12,-1,0.94,Lost
MVP PK,Ignis, 8, 16,mrg,14,17,-3,0.83,Lost
MVP PK,NRG, 2, 16,mrg,6,16,-10,0.64,Lost
MVP PK,NRG, 8, 16,trn,16,16,0,0.94,Lost
MVP PK,NRG, 16, 10,cch,26,17,+9,1.53,Lost
