device
Player's Team,Player's Opponent,Rounds Won,Rounds Lost,Map,Kills,Deaths,+/-,Rating,Outcome
Astralis,Renegades, 16, 9,nuke,21,13,+8,1.37,Won
Astralis,Renegades, 17, 19,mrg,29,23,+6,1.18,Won
Astralis,Cloud9, 16, 0,trn,19,4,+15,1.98,Won
Astralis,Complexity, 16, 6,nuke,16,16,0,1.02,Won
Astralis,Liquid, 11, 16,ovp,17,22,-5,0.88,Lost
Astralis,Liquid, 11, 16,d2,18,24,-6,0.86,Lost
Astralis,Liquid, 16, 4,inf,13,11,+2,1.19,Lost
Astralis,Ghost, 16, 14,inf,19,19,0,0.97,Won
Astralis,Ghost, 16, 2,trn,23,6,+17,2.01,Won
Astralis,Cloud9, 16, 9,mrg,21,14,+7,1.38,Won
Astralis,Complexity, 16, 3,d2,9,11,-2,1.05,Won
Astralis,Natus Vincere, 16, 4,d2,14,6,+8,1.37,Won
Astralis,Natus Vincere, 16, 9,cch,22,15,+7,1.29,Won
Astralis,Natus Vincere, 7, 16,ovp,12,19,-7,0.72,Won
Astralis,Cloud9, 16, 14,inf,18,22,-4,0.91,Won
Astralis,MIBR, 16, 7,inf,11,15,-4,0.83,Won
Astralis,NiP, 16, 11,ovp,27,15,+12,1.53,Won
Astralis,Natus Vincere, 16, 9,inf,19,14,+5,1.35,Won
Astralis,FaZe, 16, 4,d2,13,8,+5,1.25,Won
Astralis,Liquid, 16, 10,d2,25,13,+12,1.58,Won
Astralis,Liquid, 16, 11,inf,19,17,+2,1.17,Won
Astralis,Liquid, 16, 11,mrg,12,20,-8,0.81,Won
Astralis,Liquid, 8, 16,trn,10,18,-8,0.69,Won
Astralis,mousesports, 16, 5,inf,26,14,+12,1.82,Won
Astralis,mousesports, 16, 12,mrg,27,13,+14,1.72,Won
Astralis,Liquid, 16, 8,nuke,20,13,+7,1.45,Won
Astralis,Liquid, 16, 12,inf,15,19,-4,0.77,Won
Astralis,HellRaisers, 16, 4,inf,21,8,+13,1.63,Won
